"National
Dex","Pokemon
Name",HP,Attack,Defense,"Special
Attack","Special
Defense",Speed,Total,Ability I,Ability II,Hidden Ability,Weight (kg),Height (m),Pokedex Color,Egg Group I,Egg Group II,Type I,Type II
561,Sigilyph,72,58,80,103,80,97,490,Wonder Skin,Magic Guard,Tinted Lens,14,1.4,Black,Flying,NULL,Psychic,Flying
562,Yamask,38,30,85,55,65,30,303,Mummy,NULL,NULL,1.5,0.5,Black,Mineral,Amorphous,Ghost,NULL
562.1,Yamask (Galarian),38,55,85,30,65,30,303,Wandering Spirit,NULL,NULL,1.5,0.5,Black,Mineral,Amorphous,Ground,Ghost
563,Cofagrigus,58,50,145,95,105,30,483,Mummy,NULL,NULL,76.5,1.7,Yellow,Mineral,Amorphous,Ghost,NULL
564,Tirtouga,54,78,103,53,45,22,355,Solid Rock,Sturdy,Swift Swim,16.5,0.7,Blue,Water 1,Water 3,Water,Rock
565,Carracosta,74,108,133,83,65,32,495,Solid Rock,Sturdy,Swift Swim,81,1.2,Blue,Water 1,Water 3,Water,Rock
566,Archen,55,112,45,74,45,70,401,Defeatist,NULL,NULL,9.5,0.5,Yellow,Flying,Water 3,Rock,Flying
567,Archeops,75,140,65,112,65,110,567,Defeatist,NULL,NULL,32,1.4,Yellow,Flying,Water 3,Rock,Flying
568,Trubbish,50,50,62,40,62,65,329,Stench,Sticky Hold,Aftermath,31,0.6,Green,Mineral,NULL,Poison,NULL
569,Garbodor,80,95,92,60,82,75,484,Stench,Weak Armor,Aftermath,107.3,1.9,Green,Mineral,NULL,Poison,NULL
570,Zorua,40,65,40,80,40,65,330,Illusion,NULL,NULL,12.5,0.7,Gray,Field,NULL,Dark,NULL
570.1,Zorua (Hisuian),35,60,40,85,40,70,330,Illusion,NULL,NULL,12.5,0.7,Gray,Field,NULL,Normal,Ghost
571,Zoroark,60,105,60,120,60,105,510,Illusion,NULL,NULL,81.1,1.6,Gray,Field,NULL,Dark,NULL
571.1,Zoroark (Hisuian),55,100,60,125,60,110,510,Illusion,NULL,NULL,73,1.6,Gray,Field,NULL,Normal,Ghost
572,Minccino,55,50,40,40,40,75,300,Cute Charm,Technician,Skill Link,5.8,0.4,Gray,Field,NULL,Normal,NULL
573,Cinccino,75,95,60,65,60,115,470,Cute Charm,Technician,Skill Link,7.5,0.5,Gray,Field,NULL,Normal,NULL
574,Gothita,45,30,50,55,65,45,290,Frisk,Competitive,Shadow Tag,5.8,0.4,Purple,Human-Like,NULL,Psychic,NULL
575,Gothorita,60,45,70,75,85,55,390,Frisk,Competitive,Shadow Tag,18,0.7,Purple,Human-Like,NULL,Psychic,NULL
576,Gothitelle,70,55,95,95,110,65,490,Frisk,Competitive,Shadow Tag,44,1.5,Purple,Human-Like,NULL,Psychic,NULL
577,Solosis,45,30,40,105,50,20,290,Overcoat,Magic Guard,Regenerator,1,0.3,Green,Amorphous,NULL,Psychic,NULL
578,Duosion,65,40,50,125,60,30,370,Overcoat,Magic Guard,Regenerator,8,0.6,Green,Amorphous,NULL,Psychic,NULL
579,Reuniclus,110,65,75,125,85,30,490,Overcoat,Magic Guard,Regenerator,20.1,1,Green,Amorphous,NULL,Psychic,NULL
580,Ducklett,62,44,50,44,50,55,305,Keen Eye,Big Pecks,Hydration,5.5,0.5,Blue,Water 1,Flying,Water,Flying
581,Swanna,75,87,63,87,63,98,473,Keen Eye,Big Pecks,Hydration,24.2,1.3,White,Water 1,Flying,Water,Flying
582,Vanillite,36,50,50,65,60,44,305,Ice Body,Snow Cloak,Weak Armor,5.7,0.4,White,Mineral,NULL,Ice,NULL
583,Vanillish,51,65,65,80,75,59,395,Ice Body,Snow Cloak,Weak Armor,41,1.1,White,Mineral,NULL,Ice,NULL
584,Vanilluxe,71,95,85,110,95,79,535,Ice Body,Snow Warning,Weak Armor,57.5,1.3,White,Mineral,NULL,Ice,NULL
585,Deerling (Spring),60,60,50,40,50,75,335,Chlorophyll,Sap Sipper,Serene Grace,19.5,0.6,Pink,Field,NULL,Normal,Grass
585.1,Deerling (Summer),60,60,50,40,50,75,335,Chlorophyll,Sap Sipper,Serene Grace,19.5,0.6,Green,Field,NULL,Normal,Grass
585.2,Deerling (Autumn),60,60,50,40,50,75,335,Chlorophyll,Sap Sipper,Serene Grace,19.5,0.6,Red,Field,NULL,Normal,Grass
585.3,Deerling (Winter),60,60,50,40,50,75,335,Chlorophyll,Sap Sipper,Serene Grace,19.5,0.6,Brown,Field,NULL,Normal,Grass
586,Sawsbuck,80,100,70,60,70,95,475,Chlorophyll,Sap Sipper,Serene Grace,92.5,1.9,Brown,Field,NULL,Normal,Grass
587,Emolga,55,75,60,75,60,103,428,Static,NULL,Motor Drive,5,0.4,White,Field,NULL,Electric,Flying
588,Karrablast,50,75,45,40,45,60,315,Swarm,Shed Skin,No Guard,5.9,0.5,Blue,Bug,NULL,Bug,NULL
589,Escavalier,70,135,105,60,105,20,495,Swarm,Shell Armor,Overcoat,33,1,Gray,Bug,NULL,Bug,Steel
590,Foongus,69,55,45,55,55,15,294,Effect Spore,NULL,Regenerator,1,0.2,White,Grass,NULL,Grass,Poison
591,Amoonguss,114,85,70,85,80,30,464,Effect Spore,NULL,Regenerator,10.5,0.6,White,Grass,NULL,Grass,Poison
592,Frillish,55,40,50,65,85,40,335,Water Absorb,Cursed Body,NULL,33,1.2,White,Amorphous,NULL,Water,Ghost
593,Jellicent,100,60,70,85,105,60,480,Water Absorb,Cursed Body,Damp,135,2.2,White,Amorphous,NULL,Water,Ghost
594,Alomomola,165,75,80,40,45,65,470,Healer,Hydration,Regenerator,31.6,1.2,Pink,Water 1,Water 2,Water,NULL
595,Joltik,50,47,50,57,50,65,319,Compoundeyes,Unnerve,Swarm,0.6,0.1,Yellow,Bug,NULL,Bug,Electric
596,Galvantula,70,77,60,97,60,108,472,Compoundeyes,Unnerve,Swarm,14.3,0.8,Yellow,Bug,NULL,Bug,Electric
597,Ferroseed,44,50,91,24,86,10,305,Iron Barbs,NULL,NULL,18.8,0.6,Gray,Grass,Mineral,Grass,Steel
598,Ferrothorn,74,94,131,54,116,20,489,Iron Barbs,NULL,NULL,110,1,Gray,Grass,Mineral,Grass,Steel
599,Klink,40,55,70,45,60,30,300,Plus,Minus,Clear Body,21,0.3,Gray,Mineral,NULL,Steel,NULL
600,Klang,60,80,95,70,85,50,440,Plus,Minus,Clear Body,51,0.6,Gray,Mineral,NULL,Steel,NULL
601,Klinklang,60,100,115,70,85,90,520,Plus,Minus,Clear Body,81,0.6,Gray,Mineral,NULL,Steel,NULL
602,Tynamo,35,55,40,45,40,60,275,Levitate,NULL,NULL,0.3,0.2,White,Amorphous,NULL,Electric,NULL
603,Eelektrik,65,85,70,75,70,40,405,Levitate,NULL,NULL,22,1.2,Blue,Amorphous,NULL,Electric,NULL
604,Eelektross,85,115,80,105,80,50,515,Levitate,NULL,NULL,80.5,2.1,Blue,Amorphous,NULL,Electric,NULL
605,Elgyem,55,55,55,85,55,30,335,Telepathy,Synchronize,Analytic,9,0.5,Blue,Human-Like,NULL,Psychic,NULL
606,Beheeyem,75,75,75,125,95,40,485,Telepathy,Synchronize,Analytic,34.5,1,Brown,Human-Like,NULL,Psychic,NULL
607,Litwick,50,30,55,65,55,20,275,Flash Fire,Flame Body,Shadow Tag,3.1,0.3,White,Amorphous,NULL,Ghost,Fire
608,Lampent,60,40,60,95,60,55,370,Flash Fire,Flame Body,Shadow Tag,13,0.6,Black,Amorphous,NULL,Ghost,Fire
609,Chandelure,60,55,90,145,90,80,520,Flash Fire,Flame Body,Shadow Tag,34.3,1,Black,Amorphous,NULL,Ghost,Fire
610,Axew,46,87,60,30,40,57,320,Rivalry,Mold Breaker,Unnerve,18,0.6,Green,Monster,Dragon,Dragon,NULL
611,Fraxure,66,117,70,40,50,67,410,Rivalry,Mold Breaker,Unnerve,36,1,Green,Monster,Dragon,Dragon,NULL
612,Haxorus,76,147,90,60,70,97,540,Rivalry,Mold Breaker,Unnerve,105.5,1.8,Yellow,Monster,Dragon,Dragon,NULL
613,Cubchoo,55,70,40,60,40,40,305,Snow Cloak,Slush Rush,Rattled,8.5,0.5,White,Field,NULL,Ice,NULL
614,Beartic,95,130,80,70,80,50,505,Snow Cloak,Slush Rush,Swift Swim,260,2.6,White,Field,NULL,Ice,NULL
615,Cryogonal,80,50,50,95,135,105,515,Levitate,NULL,NULL,148,1.1,Blue,Mineral,NULL,Ice,NULL
616,Shelmet,50,40,85,40,65,25,305,Hydration,Shell Armor,Overcoat,7.7,0.4,Red,Bug,NULL,Bug,NULL
617,Accelgor,80,70,40,100,60,145,495,Hydration,Sticky Hold,Unburden,25.3,0.8,Red,Bug,NULL,Bug,NULL
618,Stunfisk,109,66,84,81,99,32,471,Static,Limber,Sand Veil,11,0.7,Brown,Water 1,Amorphous,Ground,Electric
618.1,Stunfisk (Galarian),109,81,99,66,84,32,471,Mimicry,NULL,NULL,20.5,0.7,Green,Water 1,Amorphous,Ground,Steel
619,Mienfoo,45,85,50,55,50,65,350,Inner Focus,Regenerator,Reckless,20,0.9,Yellow,Field,Human-Like,Fighting,NULL
620,Mienshao,65,125,60,95,60,105,510,Inner Focus,Regenerator,Reckless,35.5,1.4,Purple,Field,Human-Like,Fighting,NULL
621,Druddigon,77,120,90,60,90,48,485,Rough Skin,Sheer Force,Mold Breaker,139,1.6,Red,Dragon,Monster,Dragon,NULL
622,Golett,59,74,50,35,50,35,303,Iron Fist,Klutz,No Guard,92,1,Green,Mineral,NULL,Ground,Ghost
623,Golurk,89,124,80,55,80,55,483,Iron Fist,Klutz,No Guard,330,2.8,Green,Mineral,NULL,Ground,Ghost
624,Pawniard,45,85,70,40,40,60,340,Defiant,Inner Focus,Pressure,10.2,0.5,Red,Human-Like,NULL,Dark,Steel
625,Bisharp,65,125,100,60,70,70,490,Defiant,Inner Focus,Pressure,70,1.6,Red,Human-Like,NULL,Dark,Steel
626,Bouffalant,95,110,95,40,95,55,490,Reckless,Sap Sipper,Soundproof,94.6,1.6,Brown,Field,NULL,Normal,NULL
627,Rufflet,70,83,50,37,50,60,350,Keen Eye,Sheer Force,Hustle,10.5,0.5,White,Flying,NULL,Normal,Flying
628,Braviary,100,123,75,57,75,80,510,Keen Eye,Sheer Force,Defiant,41,1.5,Red,Flying,NULL,Normal,Flying
628.1,Braviary (Hisuian),110,83,70,112,70,65,510,Keen Eye,Sheer Force,Tinted Lens,43.4,1.7,White,Flying,NULL,Psychic,Flying
629,Vullaby,70,55,75,45,65,60,370,Big Pecks,Overcoat,Weak Armor,9,0.5,Brown,Flying,NULL,Dark,Flying
630,Mandibuzz,110,65,105,55,95,80,510,Big Pecks,Overcoat,Weak Armor,39.5,1.2,Brown,Flying,NULL,Dark,Flying
631,Heatmor,85,97,66,105,66,65,484,Gluttony,Flash Fire,White Smoke,58,1.4,Red,Field,NULL,Fire,NULL
632,Durant,58,109,112,48,48,109,484,Swarm,Hustle,Truant,33,0.3,Gray,Bug,NULL,Bug,Steel
633,Deino,52,65,50,45,50,38,300,Hustle,NULL,NULL,17.3,0.8,Blue,Dragon,NULL,Dark,Dragon
634,Zweilous,72,85,70,65,70,58,420,Hustle,NULL,NULL,50,1.4,Blue,Dragon,NULL,Dark,Dragon
635,Hydreigon,92,105,90,125,90,98,600,Levitate,NULL,NULL,160,1.8,Blue,Dragon,NULL,Dark,Dragon
636,Larvesta,55,85,55,50,55,60,360,Flame Body,NULL,Swarm,28.8,1.1,White,Bug,NULL,Bug,Fire
637,Volcarona,85,60,65,135,105,100,550,Flame Body,NULL,Swarm,46,1.6,White,Bug,NULL,Bug,Fire
638,Cobalion,91,90,129,90,72,108,580,Justified,NULL,NULL,250,2.1,Blue,Undiscovered,NULL,Steel,Fighting
639,Terrakion,91,129,90,72,90,108,580,Justified,NULL,NULL,260,1.9,Gray,Undiscovered,NULL,Rock,Fighting
640,Virizion,91,90,72,90,129,108,580,Justified,NULL,NULL,200,2,Green,Undiscovered,NULL,Grass,Fighting
641,Tornadus (Incarnate),79,115,70,125,80,111,580,Prankster,Defiant,Defiant,63,1.5,Green,Undiscovered,NULL,Flying,NULL
641.1,Tornadus (Therian),79,100,80,110,90,121,580,Regenerator,NULL,NULL,63,1.4,Green,Undiscovered,NULL,Flying,NULL
642,Thundurus (Incarnate),79,115,70,125,80,111,580,Prankster,Defiant,Defiant,61,1.5,Blue,Undiscovered,NULL,Electric,Flying
642.1,Thundurus (Therian),79,105,70,145,80,101,580,Volt Absorb,NULL,NULL,61,3,Blue,Undiscovered,NULL,Electric,Flying
643,Reshiram,100,120,100,150,120,90,680,Turboblaze,NULL,NULL,330,3.2,White,Undiscovered,NULL,Dragon,Fire
644,Zekrom,100,150,120,120,100,90,680,Teravolt,NULL,NULL,345,2.9,Black,Undiscovered,NULL,Dragon,Electric
645,Landorus (Incarnate),89,125,90,115,80,101,600,Sand Force,Sheer Force,Sheer Force,68,1.5,Brown,Undiscovered,NULL,Ground,Flying
645.1,Landorus (Therian),89,145,90,105,80,91,600,Intimidate,NULL,NULL,68,1.3,Brown,Undiscovered,NULL,Ground,Flying
646,Kyurem,125,130,90,130,90,95,660,Pressure,NULL,NULL,325,3,Gray,Undiscovered,NULL,Dragon,Ice
646.1,Kyurem (Black),125,170,100,120,90,95,700,Teravolt,NULL,NULL,325,3.3,Gray,Undiscovered,NULL,Dragon,Ice
646.2,Kyurem (White),125,120,90,170,100,95,700,Turboblaze,NULL,NULL,325,3.6,Gray,Undiscovered,NULL,Dragon,Ice
647,Keldeo,91,72,90,129,90,108,580,Justified,NULL,NULL,48.5,1.4,Yellow,Undiscovered,NULL,Water,Fighting
648,Meloetta (Aria),100,77,77,128,128,90,600,Serene Grace,NULL,NULL,6.5,0.6,White,Undiscovered,NULL,Normal,Psychic
648.1,Meloetta (Pirouette),100,128,90,77,77,128,600,Serene Grace,NULL,NULL,6.5,0.6,White,Undiscovered,NULL,Normal,Fighting
649,Genesect,71,120,95,120,95,99,600,Download,NULL,NULL,82.5,1.5,Purple,Undiscovered,NULL,Bug,Steel
650,Chespin,56,61,65,48,45,38,313,Overgrow,NULL,Bulletproof,9,0.4,Green,Field,NULL,Grass,NULL
651,Quilladin,61,78,95,56,58,57,405,Overgrow,NULL,Bulletproof,29,0.7,Green,Field,NULL,Grass,NULL
652,Chesnaught,88,107,122,74,75,64,530,Overgrow,NULL,Bulletproof,90,1.6,Green,Field,NULL,Grass,Fighting
653,Fennekin,40,45,40,62,60,60,307,Blaze,NULL,Magician,9.4,0.4,Red,Field,NULL,Fire,NULL
654,Braixen,59,59,58,90,70,73,409,Blaze,NULL,Magician,14.5,1,Red,Field,NULL,Fire,NULL
655,Delphox,75,69,72,114,100,104,534,Blaze,NULL,Magician,39,1.5,Red,Field,NULL,Fire,Psychic
656,Froakie,41,56,40,62,44,71,314,Torrent,NULL,Protean,7,0.3,Blue,Water 1,NULL,Water,NULL
657,Frogadier,54,63,52,83,56,97,405,Torrent,NULL,Protean,10.9,0.6,Blue,Water 1,NULL,Water,NULL
658,Greninja,72,95,67,103,71,122,530,Torrent,NULL,Protean,40,1.5,Blue,Water 1,NULL,Water,Dark
658.1,Ash-Greninja,72,145,67,153,71,132,640,Battle Bond,NULL,NULL,0,0,Blue,Water 1,Undiscovered,Water,Dark
659,Bunnelby,38,36,38,32,36,57,237,Pickup,Cheek Pouch,Huge Power,5,0.4,Brown,Field,NULL,Normal,NULL
660,Diggersby,85,56,77,50,77,78,423,Pickup,Cheek Pouch,Huge Power,42.4,1,Brown,Field,NULL,Normal,Ground
661,Fletchling,45,50,43,40,38,62,278,Big Pecks,NULL,Gale Wings,1.7,0.3,Red,Flying,NULL,Normal,Flying
662,Fletchinder,62,73,55,56,52,84,382,Flame Body,NULL,Gale Wings,16,0.7,Red,Flying,NULL,Fire,Flying
663,Talonflame,78,81,71,74,69,126,499,Flame Body,NULL,Gale Wings,24.5,1.2,Red,Flying,NULL,Fire,Flying
664,Scatterbug,38,35,40,27,25,35,200,Shield Dust,Compound Eyes,Friend Guard,2.5,0.3,Black,Bug,NULL,Bug,NULL
665,Spewpa,45,22,60,27,30,29,213,Shed Skin,NULL,Friend Guard,8.4,0.3,Black,Bug,NULL,Bug,NULL
666,Vivillon (Meadow/Fancy),80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,17,1.2,Pink,Bug,NULL,Bug,Flying
666.1,Vivillon (Polar/Tundra/Marine),80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,17,1.2,Blue,Bug,NULL,Bug,Flying
666.2,Vivillon (Continental),80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,17,1.2,Yellow,Bug,NULL,Bug,Flying
666.3,Vivillon (Garden/Savanna/Jungle),80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,17,1.2,Green,Bug,NULL,Bug,Flying
666.4,Vivillon (Elegant),80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,17,1.2,Purple,Bug,NULL,Bug,Flying
666.5,Vivillon (Icy Snow),80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,17,1.2,White,Bug,NULL,Bug,Flying
666.6,Vivillon (Mod/Sun/Ocean/Poke Ball),80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,17,1.2,Red,Bug,NULL,Bug,Flying
666.7,Vivillon (HiPl/SS/Arch/Riv),80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,17,1.2,Brown,Bug,NULL,Bug,Flying
666.8,Vivillon (Monsoon),80,52,50,90,50,89,411,Shield Dust,Compound Eyes,Friend Guard,17,1.2,Gray,Bug,NULL,Bug,Flying
667,Litleo,62,50,58,73,54,72,369,Rivalry,Unnerve,Moxie,13.5,0.6,Brown,Field,NULL,Fire,Normal
668,Pyroar,86,68,72,109,66,106,507,Rivalry,Unnerve,Moxie,81.5,1.5,Brown,Field,NULL,Fire,Normal
669,Flabébé,44,38,39,61,79,42,303,Flower Veil,NULL,Symbiosis,0.1,0.1,White,Fairy,NULL,Fairy,NULL
670,Floette,54,45,47,75,98,52,371,Flower Veil,NULL,Symbiosis,0.9,0.2,White,Fairy,NULL,Fairy,NULL
671,Florges,78,65,68,112,154,75,552,Flower Veil,NULL,Symbiosis,10,1.1,White,Fairy,NULL,Fairy,NULL
672,Skiddo,66,65,48,62,57,52,350,Sap Sipper,NULL,Grass Pelt,31,0.9,Brown,Field,NULL,Grass,NULL
673,Gogoat,123,100,62,97,81,68,531,Sap Sipper,NULL,Grass Pelt,91,1.7,Brown,Field,NULL,Grass,NULL
674,Pancham,67,82,62,46,48,43,348,Iron Fist,Mold Breaker,Scrappy,8,0.6,White,Field,Human-Like,Fighting,NULL
675,Pangoro,95,124,78,69,71,58,495,Iron Fist,Mold Breaker,Scrappy,136,2.1,White,Field,Human-Like,Fighting,Dark
676,Furfrou,75,80,60,65,90,102,472,Fur Coat,NULL,NULL,28,1.2,White,Field,NULL,Normal,NULL
677,Espurr,62,48,54,63,60,68,355,Keen Eye,Infiltrator,Own Tempo,3.5,0.3,Gray,Field,NULL,Psychic,NULL
678,Meowstic (Female),74,48,76,83,81,104,466,Keen Eye,Infiltrator,Competitive,8.5,0.6,White,Field,NULL,Psychic,NULL
678.1,Meowstic (Male),74,48,76,83,81,104,466,Keen Eye,Infiltrator,Prankster,8.5,0.6,Blue,Field,NULL,Psychic,NULL
679,Honedge,45,80,100,35,37,28,325,No Guard,NULL,NULL,2,0.8,Brown,Mineral,NULL,Steel,Ghost
680,Doublade,59,110,150,45,49,35,448,No Guard,NULL,NULL,4.5,0.8,Brown,Mineral,NULL,Steel,Ghost
681,Aegislash (Shield),60,50,140,50,140,60,500,Stance Change,NULL,NULL,53,1.7,Brown,Mineral,NULL,Steel,Ghost
681.1,Aegislash (Blade),60,140,50,140,50,60,500,Stance Change,NULL,NULL,53,1.7,Brown,Mineral,NULL,Steel,Ghost
682,Spritzee,78,52,60,63,65,23,341,Healer,NULL,Aroma Veil,0.5,0.2,Pink,Fairy,NULL,Fairy,NULL
683,Aromatisse,101,72,72,99,89,29,462,Healer,NULL,Aroma Veil,15.5,0.8,Pink,Fairy,NULL,Fairy,NULL
684,Swirlix,62,48,66,59,57,49,341,Sweet Veil,NULL,Unburden,3.5,0.4,White,Fairy,NULL,Fairy,NULL
685,Slurpuff,82,80,86,85,75,72,480,Sweet Veil,NULL,Unburden,5,0.8,White,Fairy,NULL,Fairy,NULL
686,Inkay,53,54,53,37,46,45,288,Suction Cups,Contrary,Infiltrator,3.5,0.4,Blue,Water 1,Water 2,Dark,Psychic
687,Malamar,86,92,88,68,75,73,482,Suction Cups,Contrary,Infiltrator,47,1.5,Blue,Water 1,Water 2,Dark,Psychic
688,Binacle,42,52,67,39,56,50,306,Sniper,Tough Claws,Pickpocket,31,0.5,Brown,Water 3,NULL,Rock,Water
689,Barbaracle,72,105,115,54,86,68,500,Sniper,Tough Claws,Pickpocket,96,1.3,Brown,Water 3,NULL,Rock,Water
690,Skrelp,50,60,60,60,60,30,320,Poison Point,Poison Touch,Adaptability,7.3,0.5,Brown,Water 1,Dragon,Poison,Water
691,Dragalge,65,75,90,97,123,44,494,Poison Point,Poison Touch,Adaptability,81.5,1.8,Brown,Water 1,Dragon,Poison,Dragon
692,Clauncher,50,53,62,58,63,44,330,Mega Launcher,NULL,NULL,8.3,0.5,Blue,Water 1,Water 3,Water,NULL
693,Clawitzer,71,73,88,120,89,59,500,Mega Launcher,NULL,NULL,35.3,1.3,Blue,Water 1,Water 3,Water,NULL
694,Helioptile,44,38,33,61,43,70,289,Dry Skin,Sand Veil,Solar Power,6,0.5,Yellow,Monster,Dragon,Electric,Normal
695,Heliolisk,62,55,52,109,94,109,481,Dry Skin,Sand Veil,Solar Power,21,1,Yellow,Monster,Dragon,Electric,Normal
696,Tyrunt,58,89,77,45,45,48,362,Strong Jaw,NULL,Sturdy,26,0.8,Brown,Monster,Dragon,Rock,Dragon
697,Tyrantrum,82,121,119,69,59,71,521,Strong Jaw,NULL,Rock Head,270,2.5,Red,Monster,Dragon,Rock,Dragon
698,Amaura,77,59,50,67,63,46,362,Refrigerate,NULL,Snow Warning,25.2,1.3,Blue,Monster,NULL,Rock,Ice
699,Aurorus,123,77,72,99,92,58,521,Refrigerate,NULL,Snow Warning,225,2.7,Blue,Monster,NULL,Rock,Ice
700,Sylveon,95,65,65,110,130,60,525,Cute Charm,NULL,Pixilate,23.5,1,Pink,Field,NULL,Fairy,NULL
701,Hawlucha,78,92,75,74,63,118,500,Unburden,Limber,Mold Breaker,21.5,0.8,Green,Flying,Human-Like,Fighting,Flying
702,Dedenne,67,58,57,81,67,101,431,Cheek Pouch,Pickup,Plus,2.2,0.2,Yellow,Field,Fairy,Electric,Fairy
703,Carbink,50,50,150,50,150,50,500,Clear Body,NULL,Sturdy,5.7,0.3,Gray,Fairy,Mineral,Rock,Fairy
704,Goomy,45,50,35,55,75,40,300,Sap Sipper,Hydration,Gooey,2.8,0.3,Purple,Dragon,NULL,Dragon,NULL
705,Sliggoo,68,75,53,83,113,60,452,Sap Sipper,Hydration,Gooey,17.5,0.8,Purple,Dragon,NULL,Dragon,NULL
705.1,Sliggoo (Hisuian),58,75,83,83,113,40,452,Sap Sipper,Shell Armor,Gooey,68.5,0.7,Purple,Dragon,NULL,Steel,Dragon
706,Goodra,90,100,70,110,150,80,600,Sap Sipper,Hydration,Gooey,150.5,2,Purple,Dragon,NULL,Dragon,NULL
706.1,Goodra (Hisuian),80,100,100,110,150,60,600,Sap Sipper,Shell Armor,Gooey,334.1,1.7,Purple,Dragon,NULL,Steel,Dragon
707,Klefki,57,80,91,80,87,75,470,Prankster,NULL,Magician,3,0.2,Gray,Mineral,NULL,Steel,Fairy
708,Phantump,43,70,48,50,60,38,309,Natural Cure,Frisk,Harvest,7,0.4,Brown,Grass,Amorphous,Ghost,Grass
709,Trevenant,85,110,76,65,82,56,474,Natural Cure,Frisk,Harvest,71,1.5,Brown,Grass,Amorphous,Ghost,Grass
710,Pumpkaboo (Small),44,66,70,44,55,56,335,Pickup,Frisk,Insomnia,3.5,0.3,Brown,Amorphous,NULL,Ghost,Grass
710.1,Pumpkaboo (Average),49,66,70,44,55,51,335,Pickup,Frisk,Insomnia,5,0.4,Brown,Amorphous,NULL,Ghost,Grass
710.2,Pumpkaboo (Large),54,66,70,44,55,46,335,Pickup,Frisk,Insomnia,7.5,0.5,Brown,Amorphous,NULL,Ghost,Grass
710.3,Pumpkaboo (Super Size),59,66,70,44,55,41,335,Pickup,Frisk,Insomnia,15,0.8,Brown,Amorphous,NULL,Ghost,Grass
711,Gourgeist (Small),55,85,122,58,75,99,494,Pickup,Frisk,Insomnia,9.5,0.7,Brown,Amorphous,NULL,Ghost,Grass
711.1,Gourgeist (Average),65,90,122,58,75,84,494,Pickup,Frisk,Insomnia,12.5,0.9,Brown,Amorphous,NULL,Ghost,Grass
711.2,Gourgeist (Large),75,95,122,58,75,69,494,Pickup,Frisk,Insomnia,14,1.1,Brown,Amorphous,NULL,Ghost,Grass
711.3,Gourgeist (Super Size),85,100,122,58,75,54,494,Pickup,Frisk,Insomnia,39,1.7,Brown,Amorphous,NULL,Ghost,Grass
712,Bergmite,55,69,85,32,35,28,304,Own Tempo,Ice Body,Sturdy,99.5,1,Blue,Monster,Mineral,Ice,NULL
713,Avalugg,95,117,184,44,46,28,514,Own Tempo,Ice Body,Sturdy,505,2,Blue,Monster,Mineral,Ice,NULL
713.1,Avalugg (Hisuian),95,127,184,34,36,38,514,Strong Jaw,Ice Body,Sturdy,262.4,1.4,Blue,Monster,Mineral,Ice,Rock
714,Noibat,40,30,35,45,40,55,245,Frisk,Infiltrator,Telepathy,8,0.5,Purple,Flying,Dragon,Flying,Dragon
715,Noivern,85,70,80,97,80,123,535,Frisk,Infiltrator,Telepathy,85,1.5,Purple,Flying,Dragon,Flying,Dragon
716,Xerneas,126,131,95,131,98,99,680,Fairy Aura,NULL,NULL,215,3,Blue,Undiscovered,NULL,Fairy,NULL
717,Yveltal,126,131,95,131,98,99,680,Dark Aura,NULL,NULL,203,5.8,Red,Undiscovered,NULL,Dark,Flying
718,Zygarde (10%),54,100,71,61,85,115,486,Aura Break,Power Construct,NULL,33.5,1.2,Black,Undiscovered,NULL,Dragon,Ground
718.1,Zygarde (50%),108,100,121,81,95,95,600,Aura Break,Power Construct,NULL,305,5,Green,Undiscovered,NULL,Dragon,Ground
718.2,Zygarde (Complete),216,100,121,81,95,95,708,Power Construct,NULL,NULL,610,4.5,Black,Undiscovered,NULL,Dragon,Ground
719,Diancie,50,100,150,100,150,50,600,Clear Body,NULL,NULL,8.8,0.7,Pink,Undiscovered,NULL,Rock,Fairy
719.1,Diancie (Mega),50,160,110,160,110,110,700,Magic Bounce,NULL,NULL,27.8,1.1,Pink,Undiscovered,NULL,Rock,Fairy
720,Hoopa (Confined),80,110,60,150,130,70,600,Magician,NULL,NULL,9,0.5,Purple,Undiscovered,NULL,Psychic,Ghost
720.1,Hoopa (Unbound),80,160,60,170,130,80,680,Magician,NULL,NULL,490,6.5,Purple,Undiscovered,NULL,Psychic,Dark
721,Volcanion,80,110,120,130,90,70,600,Water Absorb,NULL,NULL,195,1.7,Brown,Undiscovered,NULL,Fire,Water
